newsdate,content,tag
20231013,生命保険会社による2023年度下期の債券投資は日本回帰の流れが続きそうだ。日本銀行の金融政策正常化が早まるとの観測が浮上しており、金利上昇局面での円債投資が続く見込み。一方、外債投資についてはヘッジコストの高さから慎重な姿勢を継続する可能性が高い。　　生命保険各社は来週、今年度下期の運用計画を発表する。みずほ証券の大森翔央輝チーフデスクストラテジストは「下半期において大手生保の主な投資対象となるのは日本の超長期債」と予想している。　　日銀が７月にイールドカーブコントロール（長短金利操作、ＹＣＣ）の運用を柔軟化して以降、金融政策の早期正常化観測の高まりで日本の30年国債利回りは一時1.835％と10年ぶりの高水準へ上昇。経済の堅調で金融引き締めが長期化するとの見方から、米国の10年債利回りが一時4.88％と16年ぶりの高水準を付けたことも円金利の上昇を促した。生保勢の日本国債の積み増しが続く生保勢による各資産の売買動向（年度半期ベース）出所：ブルームバーグ、日本銀行、日本証券業協会、日本取引所注）23年度上半期の日本国債の数値は８月末時点　　米連邦準備制度理事会（ＦＲＢ）や欧州中央銀行（ＥＣＢ）など海外主要中銀の金融引き締めが終わりに近づく半面、日本でも歴史的な物価高を受けて来年初めにも日銀がマイナス金利政策の解除に動くとの見方が強まっており、運用資産の合計が２兆7000億ドル（403兆円）規模に達する国内生保の動向に世界の債券投資家が注目している。　　生保各社は23年度の期初の運用計画で、日銀の政策正常化をにらんで金利上昇局面では超長期債を積み増す考えを示唆し、下期もこうした方針が維持される見通しだ。一方、外債投資ではヘッジコストの上昇を背景にヘッジ付き外債は抑制的、オープン外債も減少から横ばいとの方針が多かった。国内生保、金利上昇局面で超長期積み増しへ－ＹＣＣは６月修正見込む　　みずほ証の大森氏は、多くの生保が為替リスクを排除したヘッジ米国債のポジションを削減してきたと指摘。「単純に利回りが魅力的ではない場合、ヘッジの有無にかかわらず、生保勢は外債を購入するのは適切なタイミングではないと判断するだろう」とみている。  日銀の金融政策　　下期のポイントとなるのは日銀の金融政策正常化のスケジュールだ。ニッセイアセットマネジメント債券運用部の三浦英一郎リードポートフォリオマネジャーは、現状を「年度初めに想定されていたよりもＹＣＣ解除がなされたに近い状況」だと受け止めている。　　三浦氏は、マイナス金利の解除は早ければ年内、利上げも来年度実施される可能性を意識する必要があり、展望リポートが公表される10月や来年１月の会合がイベントになるだろうと予測。みずほ証の大森氏は、生保勢は「日銀がさらなる金融政策変更、具体的には１月のマイナス金利廃止を待っている」と話した。　　生保の超長期債投資についてニッセイＡＭの三浦氏は、30年金利が1.5％を超えて２％に近づく過程で買いを増やす可能性はあるものの、1.5％を超えたところが買い場かどうかは悩ましいと言う。イベント後の金利上昇局面で買いを増やすなど、一定のペースでの購入を基準に強弱をつけていくとの見方を示した。関連記事生保協会の清水会長、超長期債の運用拡大もまだ積極投資の水準でない国内生保､220兆円プライベートクレジット市場に熱視線－代替投資拡大生保の通貨スワップ取引急増、ヘッジ費用高騰に対応－リスク投資拡大生保の「買いたい弱気」が債券下支え、ＹＣＣ修正遅れ金利先安観,reuters
20231013,香港を訪れる中国本土の観光客は、以前はショッピングモールでエルメスのハンドバッグをこれ見よがしにひけらかし、ソーシャルメディア用の写真に収めていた。しかし最近人気があるタイプの投稿は、「マクドネルロード」という名前の静かな通りで、マクドナルドのテークアウトの袋を手にした観光客の写真だ。　　香港は新型コロナウイルスのパンデミック（世界的大流行）後の新たなタイプの中国人観光客を出迎えており、こうした観光客は高級品で散財せずに、比較的地味な活動を選んでいる。インスタグラムに似たアプリ「小紅書」のインフルエンサーからヒントを得て、多くの人が風変わりな名前の通りや密集した集合住宅で自撮り写真を撮ったり、古典的な香港映画によく登場する警察署の前でポーズを取ったりしている。香港の油麻地警察署前で写真を撮る観光客（10月１日）Photographer: Lam Yik/Bloomberg　　こうした旅行習慣の変化は、ソーシャルメディアを利用する若い世代によってもたらされ、中国経済が失速し、特に若年層の失業率が高止まりする中で、若者が消費パターンを調整するようになったことが背景にある。最近の中秋節と国慶節（建国記念日）の大型連休では、旅行と消費の伸びが公式予想を下回った。　　北京からの旅行者マイク・グオさんは、堅尼地城（ケネディタウン）の道路標識のそばで写真を撮った後、「今は香港にいる時間の大部分を小紅書のインフルエンサーの足跡をたどって写真を撮ることに充てている」と語った。このエリアは海や流行のコーヒーショップに近いため、多くの中国人観光客を引き付けている。　　こうした動きは、停滞する経済の下支えを中国本土からの観光客に頼ることができるとの香港の期待に水を差している。政府によると、コロナ禍前に観光業は香港の域内総生産（ＧＤＰ）の3.6％前後を占めていたほか、雇用者数は約23万2700人と、全体の約６％に上っていた。香港故宮文化博物館の観光客（10月１日）Photographer: Lam Yik/Bloomberg　　ＪＬＬの香港リテール責任者オリバー・トン氏は、大型連休中に店舗の客足が20－30％増えたのにかかわらず、香港の小売売上高は通常の週末と同程度だったと話す。次の春節（旧正月）の連休についても悲観的な見方が広がっていると同氏は付け加えた。　　香港政府統計局によると、８月の宝飾品や時計を含む高級品の売上高は52億香港ドル（約1000億円）と、大規模な抗議デモや新型コロナの打撃を受ける前の2018年同月から31％減少した。関連記事；中国大型連休の旅行と支出、予想下回る－追加景気対策の必要性示唆中国の消費喚起計画、景気押し上げには力不足か－肝心の信頼感低迷若者の失業増は中国の政治リスク－習指導部に助言したエコノミスト原題：Chinese Swap Hermes for Cafes in Blow to Hong Kong Tourism（抜粋）,reuters
20231013,10月第３週（16－20日）の債券市場では長期金利が上昇すると予想される。米国の長期金利の再上昇が警戒される上、17日の20年国債入札は十分な需要が集まるか不透明だ。日本銀行の金融政策決定会合を月末に控え、政策修正観測が投資家の慎重な姿勢につながるとの見方もある。市場参加者の見方◎ＳＢＩ証券の道家映二チーフ債券ストラテジスト９月の米消費者物価指数（ＣＰＩ）はサービス価格が上昇。足元の雇用動向を踏まえると再加速するリスクもあるパウエル米連邦準備制度理事会（ＦＲＢ）議長の19日の講演はタカ派的ではないだろうが、11月１日の米連邦公開市場委員会（ＦＯＭＣ）と四半期定例入札の増発も意識され、米金利は下がりにくいだろう海外金利に不透明感が強い上、月末の日銀会合では緩和バイアスの削除や物価見通しの引き上げが警戒されるため、20年債入札で銀行勢も含めて投資家の十分な需要が集まるか不安だ新発10年国債利回りの予想レンジは0.75－0.79％◎岡三証券の鈴木誠債券シニアストラテジスト中東情勢を背景に国債は安全資産としての需要が見込まれ、相場は底堅く推移するとみているが、日銀政策修正の警戒感も続いており、上値を買い進む動きは限られる米国はＣＰＩを受けて年内利上げ観測が残る。米金利上昇や円安が警戒される中、国内のＣＰＩの伸びが鈍化しても、日銀の政策修正観測が後退することはないだろう20年債入札は無難に消化されるとみているが、月末に向けて主要国の金融政策会合が予定されており、投資家は徐々に様子見姿勢を強めるだろう新発10年国債利回りの予想レンジは0.73－0.79％国債入札 対象年限発行予定額17日20年利付国債入札１兆2000億円程度19日流動性供給入札（残存期間５年超15.5年以下）5000億円程度日銀買い入れ 対象年限前回の買い入れ額16日１年超３年以下３年超５年以下５年超10年以下25年超4250億円4500億円6750億円1000億円主な材料17日：９月の米小売売上高18日：米地区連銀経済報告（ベージュブック）公表19日：日銀支店長会議、地域経済報告（さくらリポート）公表19日：パウエルＦＲＢ議長、講演20日：９月の全国消費者物価指数（ＣＰＩ）,reuters
20231013,国内市況の過去の記事はこちらです。指標はここをクリックして下さい。●日本株は反落、米物価指数発表後の長期金利急上昇を警戒（記事全文はこちらをクリックしてご覧下さい）　　日本株は反落。米国で９月の消費者物価指数（ＣＰＩ）のコア指数がやや高めの伸びを保ち、追加利上げ観測が高まった。米長期金利が急上昇し、警戒した売りが優勢になった。ＴＯＰＩＸの終値は前日比1.4％安の2308.75日経平均株価は0.5％安の３万2315円99銭　　ＳＢＩ証券の鈴木英之投資情報部長は、米金利の動きには少し投機的なところがあり、株式市場に影響を与えたと話した。●債券は下落、ＣＰＩ受け米長期金利が上昇－日銀政策修正観測も重し（記事全文はこちらをクリックしてご覧下さい）　　13日の債券相場は下落。米国市場で９月の消費者物価指数（ＣＰＩ）を受けて追加利上げ観測が高まり、長期金利が大幅に上昇したことに加え、日本銀行の早期政策修正観測が重しになった。米国債相場の下落再燃、20年３月以来「最悪の日」に－ＣＰＩなど響く　　パインブリッジ・インベストメンツ債券運用部の松川忠部長は、中東情勢緊迫化や米連邦準備制度理事会（ＦＲＢ）高官のハト派発言などを受けた米国債買いが一巡したと指摘。日銀の政策修正観測が根強く、日本国債は「一段と買いにくい状況だ」と語る。新発国債利回り（午後３時時点） 先物２年債５年債10年債20年債30年債40年債 145円39銭成立せず0.315％0.755％1.520％1.680％1.945％前日比14銭安－+0.5bp+0.5bp+1.5bp+2.0bp+2.5bp●円は対ドルで149円台後半、米金利低下がドルの重しに－方向感欠く（記事全文はこちらをクリックしてご覧下さい）　　 13日の東京外国為替市場の円相場は１ドル＝149円台後半で方向感に乏しい展開。中東情勢の悪化リスクがくすぶり、時間外取引で米国の金利が低下したほか、日本の通貨当局による介入警戒感が円安圧力を和らげた。 円は午後３時33分現在、対ドルで前日比６銭高の149円75銭。ここまで149円57銭から149円83銭のレンジで推移12日はアジア時間に付けた148円96銭を高値に149円83銭まで売られた　　しんきんアセットマネジメント投信の加藤純チーフマーケットアナリストは、時間外取引で米金利が低下したことが円買い・ドル売り圧力になっていると指摘。米消費者物価指数（ＣＰＩ）は市場予想を上回ったものの、インフレ鈍化の方向性自体は変わっていないとし、「この内容で150円を試すのは難しい」と述べた。,reuters
20231013,香港を訪れる中国本土の観光客は、以前はショッピングモールでエルメスのハンドバッグをこれ見よがしにひけらかし、ソーシャルメディア用の写真に収めていた。しかし最近人気があるタイプの投稿は、「マクドネルロード」という名前の静かな通りで、マクドナルドのテークアウトの袋を手にした観光客の写真だ。　　香港は新型コロナウイルスのパンデミック（世界的大流行）後の新たなタイプの中国人観光客を出迎えており、こうした観光客は高級品で散財せずに、比較的地味な活動を選んでいる。インスタグラムに似たアプリ「小紅書」のインフルエンサーからヒントを得て、多くの人が風変わりな名前の通りや密集した集合住宅で自撮り写真を撮ったり、古典的な香港映画によく登場する警察署の前でポーズを取ったりしている。香港の油麻地警察署前で写真を撮る観光客（10月１日）Photographer: Lam Yik/Bloomberg　　こうした旅行習慣の変化は、ソーシャルメディアを利用する若い世代によってもたらされ、中国経済が失速し、特に若年層の失業率が高止まりする中で、若者が消費パターンを調整するようになったことが背景にある。最近の中秋節と国慶節（建国記念日）の大型連休では、旅行と消費の伸びが公式予想を下回った。　　北京からの旅行者マイク・グオさんは、堅尼地城（ケネディタウン）の道路標識のそばで写真を撮った後、「今は香港にいる時間の大部分を小紅書のインフルエンサーの足跡をたどって写真を撮ることに充てている」と語った。このエリアは海や流行のコーヒーショップに近いため、多くの中国人観光客を引き付けている。　　こうした動きは、停滞する経済の下支えを中国本土からの観光客に頼ることができるとの香港の期待に水を差している。政府によると、コロナ禍前に観光業は香港の域内総生産（ＧＤＰ）の3.6％前後を占めていたほか、雇用者数は約23万2700人と、全体の約６％に上っていた。香港故宮文化博物館の観光客（10月１日）Photographer: Lam Yik/Bloomberg　　ＪＬＬの香港リテール責任者オリバー・トン氏は、大型連休中に店舗の客足が20－30％増えたのにかかわらず、香港の小売売上高は通常の週末と同程度だったと話す。次の春節（旧正月）の連休についても悲観的な見方が広がっていると同氏は付け加えた。　　香港政府統計局によると、８月の宝飾品や時計を含む高級品の売上高は52億香港ドル（約1000億円）と、大規模な抗議デモや新型コロナの打撃を受ける前の2018年同月から31％減少した。関連記事；中国大型連休の旅行と支出、予想下回る－追加景気対策の必要性示唆中国の消費喚起計画、景気押し上げには力不足か－肝心の信頼感低迷若者の失業増は中国の政治リスク－習指導部に助言したエコノミスト原題：Chinese Swap Hermes for Cafes in Blow to Hong Kong Tourism（抜粋）,reuters
20231013,ウォール街を震撼させた2021年の米資産運用会社アルケゴス・キャピタル・マネジメント破綻の少し前、ビル・フアン創業者は同社の成功に不可欠な存在だった金融機関にメールを送っていた。ニューヨークの連邦裁判所を出るビル・フアン被告（左、2022年４月）Source: Bloomberg　　メールの送り先は野村ホールディングスだった。アルケゴスの破綻に絡み詐欺罪などで起訴されたフアン被告は、25年間にわたる野村幹部との「法人としてのパートナーシップと友好」に謝意を示し、「パートナーシップが一層強力になっていることを非常にうれしく思う」と伝えた。フアン被告は自分のペントハウスに野村の幹部を招待したがっていた。「ニュージャージーとニューヨークの韓国レストランなら、良い店を全て知っている」というくだりもあった。　　このメールは20年12月に書かれ、野村ＨＤの米州トップ、赤塚庸氏のメールに返信した形となっていた。前の夜に別の野村社員と共にフアン被告と会っていた赤塚氏からのメールは、「あなたがグローバルに当社のビジネスをどれほど支えているか、あらためて認識した。このような強固な法人同士の関係を感謝している。イタリア料理とワイン、さまざまな話題を楽しませていただいた。部屋からの眺めも素晴らしかった」という内容だった。　　アルケゴスが破綻したのは、それからわずか３カ月後のことだ。投資ファンドにファイナンシング（資金提供）を行うプライムブローカー業界で過去最大級の約30億ドル（当時の為替レートで3111億円）の損失を野村は被った。フアン被告の会社には、ウォール街の他の数社も貸し付けており、業界全体の損失は約100億ドルに上った。野村はプライムブローカー業務の規模が業界でも小さかったが、これより大きい損失を被ったのは、クレディ・スイス・グループだけだ。関連記事野村ＨＤ：４－６月純利益は66％減の485億円、米顧客損失が響く　　奥田健太郎社長兼グループＣＥＯ（最高経営責任者）ら野村幹部はアルケゴスの名前に触れるのを避け、「米プライムブローカレッジの顧客」ないし単に「米国での出来事」と述べるにとどめた。野村にとって、それほど大きな痛みを伴う出来事だったと思われる。The Prime Brokerage's Most Important ClientArchegos became the biggest customer by far of Nomura's prime brokerageSource: Documents reviewed by BloombergNote: Gross Market Value is the total value of trades amassed with loans from Nomura's prime-brokerage divisionトップレベル　　ブルームバーグが十数人とのインタビューや文書で確認したところ、アルケゴス破綻に至るまで長年にわたり、フアン被告が野村の上級幹部との関係を築き上げ、奥田社長や他の幹部と頻繁に会っていたことが分かった。フアン被告は奥田社長と21年４月に再び会う予定が設定され、両者の関係が野村の「他の部分」にまで広がったことに「感謝」していたという。　　野村の在ロンドン広報担当者イーファ・レイノルズ氏は「記事は匿名の情報源と事実誤認に基づいており、その内容に同意しない。当社はアルケゴスの破綻を受け、リスク統制とフレームワークを強化するリスク管理の総合的検証を行い、その内容を開示した」とコメントした。　　レイノルズ氏は「お客様と当社役員との会合は、通常のビジネスの一環として実施される。これまでいずれの調査においても、当社とアルケゴスとの関係が当社の意思決定に不適切な影響を与えたとの判断に至っていない。アルケゴスの破綻は各国の規制当局による調査対象となり、当社は全面的に協力した。いかなる当局からも本件について、当社および当社役職員に制裁を科すとの通知を受領していない」と説明した。　　ブルームバーグが確認した文書によると、アルケゴスが野村のプライムブローカー部門にとって最大の顧客となる中で、リスク管理上のミスも続いた。アルケゴスを最も安全な顧客に再分類した20年後半の決定や、アルケゴスに求める担保額の引き下げがそれに当たる。ある時点で野村がアルケゴスに差し入れを求めた担保は、内部のガイドラインが示す額より約20億ドル少なかった。Making Allowances for ArchegosNomura strayed far from its own lending guidelines with Hwang's fundSource: Documents reviewed by BloombergNote: Margin Template Variance was a term used internally at Nomura's prime-brokerage division. It described a gap between the projected amount of collateral needed to cover losses if a client defaulted and the actual amount of collateral collected. 　　グローバル・マーケッツ部門全般のリスク管理の不備に関する警告も複数回受けていた。アルケゴス破綻のわずか数週間前の段階で、プライムブローカー部門に焦点を絞った内部報告が回覧されていたことも文書で確認された。　　カナダのクイーンズ大学講師でプライムブローカー破綻に関する著作もあるジョナサン・アイクマン氏は、野村のリスク管理の失敗は「大惨事」だと指摘。「顧客と恋仲になれば、損失に歯止めがなくなる」と指摘した。　　アルケゴスの破綻を受け、野村はリスク管理体制の強化に向け「グループ・リスク・マネジメント統括部」を新設するとともにプライムブローカレッジ部門を縮小し、この問題に関与した一部の幹部を交代させた。　　アルケゴスについて公に話す権限がないとして関係者の１人が匿名で語ったところでは、奥田社長は19年以降、フアン被告と会っていない。　　フアン被告（59）は野村を含む金融機関に対し、アルケゴスのポジションを偽り、違法に巨額の信用供与を受けたとして、22年４月の逮捕後、詐欺罪などで起訴された。被告は無罪を主張しているが、全ての訴因で有罪と認定されれば、最大で380年の刑が言い渡される可能性がある。関連記事野村ＨＤがグローバルリスクの統括部署新設－管理体制を強化野村、米欧キャッシュ・プライムブローカレッジから撤退－関係者アルケゴス創業者を詐欺罪で起訴、トレーディング失敗で巨額損失原題：Archegos ‘Friendship’ With Nomura Ended in $3 Billion Loss（抜粋）(フアン被告の逮捕・起訴ついて追加して更新します),reuters
20231013,国内市況の過去の記事はこちらです。指標はここをクリックして下さい。●日本株は反落、米物価指数発表後の長期金利急上昇を警戒（記事全文はこちらをクリックしてご覧下さい）　　日本株は反落。米国で９月の消費者物価指数（ＣＰＩ）のコア指数がやや高めの伸びを保ち、追加利上げ観測が高まった。米長期金利が急上昇し、警戒した売りが優勢になった。ＴＯＰＩＸの終値は前日比1.4％安の2308.75日経平均株価は0.5％安の３万2315円99銭　　ＳＢＩ証券の鈴木英之投資情報部長は、米金利の動きには少し投機的なところがあり、株式市場に影響を与えたと話した。●債券は下落、ＣＰＩ受け米長期金利が上昇－日銀政策修正観測も重し（記事全文はこちらをクリックしてご覧下さい）　　13日の債券相場は下落。米国市場で９月の消費者物価指数（ＣＰＩ）を受けて追加利上げ観測が高まり、長期金利が大幅に上昇したことに加え、日本銀行の早期政策修正観測が重しになった。米国債相場の下落再燃、20年３月以来「最悪の日」に－ＣＰＩなど響く　　パインブリッジ・インベストメンツ債券運用部の松川忠部長は、中東情勢緊迫化や米連邦準備制度理事会（ＦＲＢ）高官のハト派発言などを受けた米国債買いが一巡したと指摘。日銀の政策修正観測が根強く、日本国債は「一段と買いにくい状況だ」と語る。新発国債利回り（午後３時時点） 先物２年債５年債10年債20年債30年債40年債 145円39銭成立せず0.315％0.755％1.520％1.680％1.945％前日比14銭安－+0.5bp+0.5bp+1.5bp+2.0bp+2.5bp●円は対ドルで149円台後半、米金利低下がドルの重しに－方向感欠く（記事全文はこちらをクリックしてご覧下さい）　　 13日の東京外国為替市場の円相場は１ドル＝149円台後半で方向感に乏しい展開。中東情勢の悪化リスクがくすぶり、時間外取引で米国の金利が低下したほか、日本の通貨当局による介入警戒感が円安圧力を和らげた。 円は午後３時33分現在、対ドルで前日比６銭高の149円75銭。ここまで149円57銭から149円83銭のレンジで推移12日はアジア時間に付けた148円96銭を高値に149円83銭まで売られた　　しんきんアセットマネジメント投信の加藤純チーフマーケットアナリストは、時間外取引で米金利が低下したことが円買い・ドル売り圧力になっていると指摘。米消費者物価指数（ＣＰＩ）は市場予想を上回ったものの、インフレ鈍化の方向性自体は変わっていないとし、「この内容で150円を試すのは難しい」と述べた。,reuters
20231013,10月第３週（16－20日）の日本株は続伸しそうだ。海外市場で半導体関連企業の決算発表が相次ぐため、市況反転や今後の業績底打ちを期待する買いが国内の関連銘柄に入る可能性がある。　　第２週の東証株価指数（ＴＯＰＩＸ）は週間で２％高と４週ぶりに反発。米連邦準備制度理事会（ＦＲＢ）高官から米国の利上げ停止を示唆する発言が相次ぎ、金利上昇の一服で投資家心理が改善した。韓国サムスン電子の７－９月期決算は減益幅が縮小し、半導体市況の底打ち期待の浮上で値がさの半導体関連銘柄が買われたことも相場全体を押し上げた。　　第３週は台湾積体電路製造（ＴＳＭＣ）やオランダの大手半導体製造装置メーカーのＡＳＭＬホールディング、米半導体処理装置メーカーのラムリサーチなど海外で主要半導体企業の決算発表がある。７－９月期は低調だった半導体関連銘柄に資金が回帰するかどうかに投資家も注目している。　　国内外の金利動向は引き続き株式市場にとっての警戒材料だ。日本では17日に20年国債の入札が実施予定。５日の30年債入札は低調で、根強い日本銀行の政策修正観測とともに結果次第で長期・超長期金利の上昇圧力になり得る。さえない入札結果が続く米国でも、18日に20年債入札を控える。　　このほか、米国では19日にパウエルＦＲＢ議長がニューヨークで講演するのをはじめ、リッチモンド連銀総裁やニューヨーク連銀総裁、フィラデルフィア連銀総裁らの講演、討論会出席が相次ぐ。米金融当局首脳の利上げに対するスタンスを測る重要なヒントとなりそうだ。《市場関係者の見方》Ｔ＆Ｄアセットマネジメントの浪岡宏チーフ・ストラテジスト　　日本株は値固めをしていく週になろう。半導体市況の底入れがキーワードになっている中、企業決算で好材料が出れば、日本株の堅調につながりやすい。ニューヨーク連銀製造業景気指数やフィラデルフィア連銀景況指数で米経済の底堅さを確認できるかどうかが注目だ。半面、国債入札や米金融当局者らの発言が予定され、金利の乱高下に影響される銀行や保険株などは上下に振れる展開となりそうだ。三井住友信託銀行の瀬良礼子マーケット・ストラテジスト　　米長期金利はピークアウトしていると考えており、金利が下がるようなら米国株のサポート材料となりそう。消費者物価のコア指数も予想通りで、11月は利上げスキップの可能性が十分ある。米小売売上高は強過ぎない巡航速度か。日本株は円安がプラス材料となってじり高が予想される。ただ、中東情勢はリスク要因で、状況が緊迫化すれば株価は下振れる懸念は残る。  ,reuters
20231013,ホンダと三菱商事は、電気自動車（ＥＶ）の普及拡大を見据え、日本での新事業創出に向けた覚書を締結したと12日発表した。「バッテリーのライフマネジメント」と「スマート充電・Ｖ２Ｇ（Vehicle to Grid）を通じたエネルギーマネジメント」の事業化について協議へ基の情報をご覧になるにはこちらをクリックしてください,reuters
20231013,アカディアン・アセット・マネジメントは債券のクオンツ投資というニッチだが成長中の世界に参入しようとしている。　　1000億ドル（約15兆円）を運用するアカディアンは、先進国市場のハイイールド債と投資適格債を対象とした社債の新しいシステマティック戦略のための資金を募っている。また、同社が提供するマルチストラテジーファンドにクレジットのロングショート取引を追加する予定だ。　　クオンツ投資家は、何十年間も株式で機能してきた既知の手法を使うことで、債券市場の目立たないところでアルゴリズムに基づく金脈を見つけることができる。アカディアンのクレジット参入を率いるスコット・リチャードソン氏は、これは一般的なマネーマネジャーには提供できないものだと指摘した。スコット・リチャードソン氏Source: Courtesy of Scott Rcichardson　　裁量的な投資家は「魅力的な投資機会を見つけるための異なるレンズを持っている」が、「システマティックアプローチは、未開拓のソースからアルファを生み出す」と同氏は話した。　　アカディアンは何十年もの間、多くの株式戦略やマクロ戦略に投資してきた。今回は、ブラックロック、ロベコ、マン・グループなどのシステマティッククレジット投資家の後に続いている。資産クラス全体で電子取引がブームとなり、株式で他社を上回るパフォーマンスを引き出すことがますます厳しくなる中、クオンツは債券投資での創造的破壊の機が熟していると指摘してきた。　　株式でのいわゆるファクター投資と同様、リチャードソン氏のような投資家は債券のさまざまな特徴を切り出して銘柄を選び、長期的に有効な斬新な投資スタイルを見つけ出す。モメンタム取引のように発行体の信用力とともに価格が上昇する可能性のある銘柄を買う取引や、借り手の信用力に照らして比較的利回りが高い証券を選ぶバリュー戦略などが考えられる。　　リチャードソン氏の最近の調査によると、５社の大手アクティブ債券運用会社のサンプルでは、この種の投資機会へのエクスポージャーはほとんどないか、あるいはマイナスだった。　　ただ、株式で成果を上げているクオンツ手法を社債に適用するのは、一筋縄ではいかない。そもそも、債券のリターン予測に役立つと信じられるファクターに関する研究は少ない。また、社債は流動性が低いことでも有名で、紙の上ではうまくいく戦略も、現実の世界ではうまくいかない可能性がある。　　リチャードソン氏は「クレジット取引は、より電子的な取引へと徐々に移行している。しかし、株式市場のようなものではない」と述べた。原題：A $100 Billion Quant Firm Is Entering Lucrative World of Credit（抜粋） ,reuters
20231013,米アマゾン・ドット・コムの創業者で世界３位の富豪ジェフ・ベゾス氏は、南フロリダの「ビリオネアバンカー」と呼ばれる地区にある豪邸を新たに購入した。　　数カ月前に購入した邸宅の隣に位置する寝室７室を備えたこの物件に、ベゾス氏は7900万ドル（約118億円）を支払うことで合意した。事情に詳しい複数の関係者が明らかにした。５月に示された希望売却価格8500万ドルから7.1％の値引きだという。同物件はマイアミ近郊の人工島インディアンクリークにある。　　ベゾス氏の代理人はすぐにはコメントしなかった。物件売買を担当したダグラス・エリマンのディナ・ゴールデンタイヤー、ダニロ・タバレス両氏もコメントを控えている。　　６月にベゾス氏は、隣の邸宅を6800万ドルで購入していた。今回の購入で、同氏は約1.8エーカー（約0.7ヘクタール）の敷地を手に入れることになる。　　事情に詳しい関係者１人によれば、ベゾス氏（59）はこの地区で他にも不動産を購入する可能性がある。情報は非公開だとして匿名を条件に語った。インディアンクリークはビスケーン湾に面し、マイアミのサウスビーチから約８マイル（約13キロメートル）に位置する。　　投資家のカール・アイカーン氏や米プロフットボールＮＦＬの元スター選手トム・ブレイディ氏、歌手のフリオ・イグレシアス氏、トランプ前米大統領の娘イバンカ・トランプ氏と夫のジャレッド・クシュナー氏らが物件を所有することから、ビリオネアバンカーとして知られる。南フロリダのビリオネアバンカーにあるベゾス氏邸宅Source:Legendary Productions　　ブルームバーグ・ビリオネア指数によれば、ベゾス氏は1560億ドル近い資産を持ち、州内で最も裕福な住宅所有者の１人。インディアンクリークには約40の住宅とカントリークラブ、私設警察署がある。関連記事ベゾス氏、98億円超でフロリダの邸宅購入－超富裕層のみ住む島で原題：Jeff Bezos Buys His Florida Neighbor’s Mansion for $79 Million（抜粋）,reuters
20231013,"９月に主要なモノの価格が下がったことで、米消費者はようやくインフレから幾分、解放されつつある。　　12日に発表された米政府統計によると、９月の衣料品価格は、新型コロナウイルスのパンデミック（世界的大流行）入り直後以降で最も下落した。女性用ドレスや男性用スーツ、子供用の靴など幅広く値下がりした。関連記事米ＣＰＩ、コアが２カ月連続で高めの伸び－ＦＲＢの方針裏付け (3)　　先月は多くの家庭用品が若干安くなった。寝室用家具はここ１年余りで最も下げた。洗濯機などの家電も大幅な値下がりを記録した。　　調査を手掛けるＮＩＱのグローバル・ソート・リーダーシップ担当ディレクター、ローレン・フェルナンデス氏は「今シーズンに中心となるセンチメントは、家庭で絶対に必要なものだけ入手しようというものだ」とし、「私見では、人々は恐らく、必要でない限り年内に新しい大型家具に手を伸ばすことはないだろう」と指摘した。US Apparel Prices Fall by Most Since Onset of PandemicCosts declined 0.8% in September, offering some relief to consumersSource: Bureau of Labor Statistics　　ただ衣料品と家具は家計にとって数少ない明るい分野だ。住居費やエネルギーなどは価格が上昇している上、賃金の伸びはもはやインフレに追いついていない。堅調な雇用市場を受け、多くの消費者は支出を続ける力を有しているが、購買力低下で危機感を抱いている消費者もいる。原題：Clothing Prices Drop Most Since 2020 Ahead of US Holiday Season（抜粋）",reuters
